ID,"Item title","Final URL","Image URL","Item description","Item category",Price,"Sale price"
261,"Summer: Dubrovnik to Split 2021",cruise-dubrovnik-split-summer-2021,/storage/ships/summer-lead-1.jpg,,Deluxe,-,-
517,"Premier: Split to Dubrovnik 2022",cruise-split-dubrovnik-premier-2022,/storage/ships/premier.jpg,"<p>Fancy an exciting 8-day adventure in the gorgeous Adriatic Sea? Start your journey in Dalmatia's vibrant capital Split and disembark in the fabulous city of Dubrovnik. Despite the tight-looking sailing schedule, the route is perfectly designed for everyone yearning for a relaxing holiday! Stop off at Hvar, Brač, Vis and Elafiti to enjoy some sight-seeing, fantastic nature and lovely beaches.&nbsp;</p>","Deluxe Superior",-,-
518,"Premier: Dubrovnik to Split 2022",cruise-dubrovnik-split-premier-2022,/storage/ships/premier.jpg,"<p>The southernmost town of Croatia is a great place to start your voyage! The coastline between Dubrovnik and Split is literally sprinkled with charming islands - real heaven for all nature and culture lovers. Comfortable accommodation in an en-suite cabin, swim stops in picturesque secluded lagoons, delicious meals and breathtaking views will make your Croatian dream come true.</p>","Deluxe Superior",-,-
263,"Swalow: Dubrovnik to Split 2021",cruise-dubrovnik-split-swallow-2021,/storage/ships/swallow-lead-2.jpg,,"Deluxe Superior",-,-
519,"Ban: Split to Dubrovnik 2023",cruise-split-dubrovnik-ban-2023,/storage/ships/ban-lead-001.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>","Deluxe Superior",-,-
264,"Swallow: Split to Dubrovnik 2021",cruise-split-dubrovnik-swallow-2021,/storage/ships/swallow-lead-2.jpg,,"Deluxe Superior",-,-
520,"Antaris: Split to Dubrovnik 2023",cruise-split-dubrovnik-antaris-2023,/storage/ships/antaris-lead-001.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>","Deluxe Superior",-,-
265,"Adriatic Princess: Dubrovnik to Dubrovnik 2021",cruise-dubrovnik-dubrovnik-adriatic-princess-2021,/storage/ships/A_Princess_6.jpg,,Deluxe,-,-
522,"Ban: Dubrovnik to Split 2023",cruise-dubrovnik-split-ban-2023,/storage/ships/ban-lead-001.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
523,"Antaris: Dubrovnik to Split 2023",cruise-dubrovnik-split-antaris-2023,/storage/ships/antaris-lead-001.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
268,"Adriatic Pearl: Split to Split 2021",cruise-split-split-adriatic-pearl-2021,/storage/ships/cruise-omis-dubrovnik-adriatic-pearl_(1).jpg,,Deluxe,-,-
524,"Lastavica: Dubrovnik to Split 2023",cruise-dubrovnik-split-lastavica-2023,/storage/ships/lastavica-lead-001.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
525,"Suzana: Dubrovnik to Split 2023",cruise-dubrovnik-split-suzana-2023,/storage/ships/suzana-lounge-001.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
14,"Captain Bota: Split to Split",cruise-split-split-captain-bota,/storage/ships/bota-lead-5.jpg,,Deluxe,-,-
526,"Suzana: Split to Dubrovnik 2023",cruise-split-dubrovnik-suzana-2023,/storage/ships/suzana-lounge-001.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>","Deluxe Superior",-,-
527,"Swallow: Dubrovnik to Split 2022",cruise-dubrovnik-split-swallow-2022,/storage/ships/swallow-lead-2.jpg,"<p>The one-way cruise program from Dubrovnik to Split offers a great combination of sight-seeing, relaxation and adventure! Visit the remote island of Vis, find your very own swim spot on &Scaron;ipan or Slano, and browse the cobbled streets of the lovely historical town of Trogir before you finish your cruise in Split.&nbsp;</p>","Deluxe Superior",-,-
528,"Ambassador: Split to Dubrovnik 2023",cruise-split-dubrovnik-ambassador-2023,/storage/ships/MS_Ambassador.jpg,"<p>Start your sea adventure in Split and enjoy the gorgeous Croatian coast while making your way down to Dubrovnik on board a deluxe mini cruiser! Enjoy the sun and sea breeze on the topdeck, experience delicious cuisine in the restaurant and learn more about destinations during inspiring walking tours.&nbsp;</p>","Deluxe Superior",-,-
529,"Oscar: Split to Dubrovnik 2023",cruise-split-dubrovnik-oscar-2023,/storage/ships/oscar-exterior-lead-001.jpg,"<p>Start your sea adventure in Split and enjoy the gorgeous Croatian coast while making your way down to Dubrovnik on board a deluxe mini cruiser! Enjoy the sun and sea breeze on the topdeck, experience delicious cuisine in the restaurant and learn more about destinations during inspiring walking tours.&nbsp;</p>","Deluxe Superior",-,-
274,"Adriatic Sky: Split to Split",cruise-split-split-adriatic-sky,/storage/ships/adriatic_sky.jpg,,Deluxe,-,-
275,"Dolce Vita Gulet Crusie",dolce-vita-gulet-cruise,/storage/ships/1_(2).jpg,,Gulets,-,-
531,"Summer: Split to Dubrovnik 2023",cruise-split-dubrovnik-summer-2023,/storage/ships/summer-lead-1.jpg,"<p>Start your sea adventure in Split and enjoy the gorgeous Croatian coast while making your way down to Dubrovnik on board a deluxe mini cruiser! Enjoy the sun and sea breeze on the topdeck, experience delicious cuisine in the restaurant and learn more about destinations during inspiring walking tours.&nbsp;</p>",Deluxe,-,-
276,"Adriatic Sky: Split to Dubrovnik",cruise-split-dubrovnik-adriatic-sky,/storage/ships/adriatic_sky.jpg,,Deluxe,-,-
532,"Oscar: Dubrovnik to Split 2023",cruise-dubrovnik-split-oscar-2023,/storage/ships/oscar-exterior-lead-001.jpg,"<p>The one-way cruise program from Dubrovnik to Split offers a great combination of sight-seeing, relaxation and adventure! Visit the remote island of Vis, find your very own swim spot on &Scaron;ipan or Slano, and browse the cobbled streets of the lovely historical town of Omi&scaron; before you finish your cruise in Split.&nbsp;</p>","Deluxe Superior",-,-
277,"Adriatic Sky: Dubrovnik to Split",cruise-dubrovnik-split-adriatic-sky,/storage/ships/adriatic_sky.jpg,,Deluxe,-,-
533,"Ambassador: Dubrovnik to Split 2023",cruise-dubrovnik-split-ambassador-2023,/storage/ships/MS_Ambassador.jpg,"<p>The one-way cruise program from Dubrovnik to Split offers a great combination of sight-seeing, relaxation and adventure! Visit the remote island of Vis, find your very own swim spot on &Scaron;ipan or Slano, and browse the cobbled streets of the lovely historical town of Omi&scaron; before you finish your cruise in Split.&nbsp;</p>","Deluxe Superior",-,-
535,"Summer: Dubrovnik to Split 2023",cruise-dubrovnik-split-summer-2023,/storage/ships/summer-lead-1.jpg,"<p>The one-way cruise program from Dubrovnik to Split offers a great combination of sight-seeing, relaxation and adventure! Visit the remote island of Vis, find your very own swim spot on &Scaron;ipan or Slano, and browse the cobbled streets of the lovely historical town of Omi&scaron; before you finish your cruise in Split.&nbsp;</p>",Deluxe,-,-
281,"Mama Marija: Split to Split",cruise-split-split-mama-marija,/storage/ships/MamaMarija-1003.jpg,,"Deluxe Superior",-,-
537,"Splendid: Split to Dubrovnik 2023",cruise-split-dubrovnik-splendid-2023,/storage/ships/splendid-lead-1.jpg,"<p>Care for a lovely cruise at affordable price? Captivating island-style atmosphere coupled with exceptional privacy and peaceful environment on board will make you fall in love with the beautiful Croatian coast! Start your journey in Dalmatia's busy capital Split and disembark in the idyllic histrorical Dubrovnik. Visit some of the most popular highlights during the cruise: Brač, Hvar, Korčula, Mljet, Vis, enjoy your prepared meals on board, soak up some sun on the top deck with jaccuzzi and spend evenings roaming around charming coastal towns.</p>","Premium Superior",-,-
282,"Avangard: Split to Split 2021",cruise-split-split-avangard-2021,/storage/ships/MS-Avangard-Exterior-9-Header-2000x1335.jpg,,"Deluxe Superior",-,-
